위도,경도
37.64199869,127.0316935
37.64089921,127.0327083
37.63792383,127.0268925
37.63855684,127.013214
37.639103,127.01255
37.63669377,127.011635
37.636025,127.012604
37.638073,127.0082663
37.63665426,127.0102148
37.62196006,127.017853
37.62196006,127.017853
37.62196006,127.017853
37.624077,127.015411
37.62793823,127.022461
37.61375791,127.0326375
37.615448,127.0340064
37.616325,127.024846
37.614677,127.0288775
37.614677,127.0288775
37.619003,127.0255627
37.638363,127.0275317
37.6266739,127.034653
37.628124,127.039932
37.63431544,127.030373
37.6468708,127.015816
37.64253335,127.026588
37.638741,127.018845
37.64942276,127.0127412
37.636604,127.0139264
37.635464,127.0124126
37.658115,127.0118995
37.658115,127.0118995
37.644226,127.012962
37.62693143,127.0284609
37.62391572,127.0249708
37.614338,127.038025
37.61781071,127.0245972
37.63567,127.0259083
37.63848155,127.0305591
37.636845,127.018829
37.646175,127.0213976
37.64758107,127.0135024
37.643139,127.0085796
37.633385,127.0181357
37.646042,127.021225
37.64522774,127.0131847
37.645355,127.013017
37.63769236,127.008041
37.642078,127.0088468
37.64504066,127.0097808
37.646774,127.010986
37.62644709,127.017159
37.62644709,127.017159
37.62644709,127.017159
37.63233078,127.0256851
37.62743706,127.023682
37.62413234,127.023094
37.61478157,127.0321577
37.61652421,127.037788
37.62034108,127.022575
37.623032,127.0215541
37.62535571,127.0316049
37.625446,127.031189
37.63629497,127.0263526
37.64559789,127.0205227
37.645546,127.0205227
37.64580318,127.021278
37.64668359,127.0143045
37.63537447,127.0139987
37.63161094,127.0208814
37.63774857,127.020149
37.627861,127.033821
37.628269,127.031616
37.620663,127.033493
37.62627351,127.03582
37.64665194,127.0045687
37.6463528,127.004967
37.64625548,127.00528
37.64693655,127.006622
37.64665907,127.006218
37.6463887,127.007523
37.639973,127.0117743
37.624226,127.013596
37.62643583,127.019905
37.62643583,127.019905
37.62643583,127.019905
37.620754,127.0160801
37.620754,127.0160801
37.620754,127.0160801
37.629288,127.021719
37.629288,127.021719
37.62846246,127.0310307
37.62469103,127.02269
37.62351613,127.022728
37.6119053,127.0332709
37.619446,127.018974
37.62192694,127.021942
37.61886864,127.0314391
37.6295674,127.0239335
37.616627,127.023415
37.63498394,127.0368069
37.63498394,127.0368069
37.640328,127.031217
37.64099668,127.0321373
37.626968,127.032608
37.625336,127.0340835
37.63422814,127.0333534
37.634754,127.030823
37.627125,127.0399251
37.63609746,127.0371338
37.627728,127.011467
37.64871614,127.0149349
37.64522012,127.0164117
37.64522012,127.0164117
37.64522012,127.0164117
37.64555149,127.0177398
37.647324,127.0210535
37.63796153,127.0182003
37.64048061,127.018631
37.64048061,127.018631
37.645538,127.0256398
37.646099,127.0132302
37.644943,127.009956
37.65496208,127.0119942
37.63997287,127.0158577
37.636303,127.0177557
37.64269742,127.0160259
37.641708,127.0072968
37.64337597,127.0042603
37.64070653,127.0247725
37.64070653,127.0247725
37.65966,127.013573
37.633503,127.028236
37.62888,127.035934
37.64243886,127.0062907
37.64160638,127.0056652
37.64266222,127.007782
37.6420713,127.0053389
37.64315237,127.007385
37.64273797,127.0065627
37.64287857,127.0056426
37.643101,127.005707
37.62707111,127.0319092
37.62707111,127.0319092
37.63642489,127.02552
37.62189558,127.0151108
37.62215143,127.0153328
37.614906,127.0348897
37.62587856,127.0163875
37.62222232,127.022759
37.61689862,127.025955
37.628212,127.0136031
37.643196,127.020729
37.643196,127.020729
37.642769,127.0285122
37.641937,127.0286026
37.641937,127.0286026
37.65760385,127.0111107
37.653423,127.0106205
37.653423,127.0106205
37.642662,127.0048223
37.643829,127.005394
37.643829,127.005394
37.64070653,127.0247725
37.640614,127.024437
37.632099,127.025589
37.618046,127.027084
37.63914771,127.0326758
37.63914771,127.0326758
37.624233,127.013153
37.6245,127.013039
37.63835692,127.0240103
37.638203,127.023796
37.633198,127.025963
37.62721367,127.0233406
37.62721367,127.0233406
37.63548693,127.029511
37.63672149,127.035347
37.639122,127.0326758
37.62816497,127.037758
37.63379341,127.0281689
37.63379341,127.0281689
37.62453264,127.046598
37.624504,127.0168648
37.624504,127.0168648
37.624504,127.0168648
37.62414111,127.0128638
37.626041,127.0211472
37.626041,127.0211472
37.6211179,127.0299357
37.623097,127.0330448
37.61269027,127.0356543
37.62119519,127.0227543
37.62119519,127.0227543
37.620094,127.025581
37.624012,127.0210514
37.624012,127.0210514
37.633476,127.0168261
37.62925847,127.014893
37.633484,127.0115557
37.633484,127.0115557
37.6478005,127.0166752
37.64781104,127.0185471
37.64781104,127.0185471
37.64609819,127.0239539
37.637337,127.0221746
37.64369714,127.0277512
37.64048,127.0197735
37.64048,127.0197735
37.66218812,127.0102908
37.65581623,127.0118946
37.64271221,127.0129531
37.64271221,127.0129531
37.63817542,127.0059187
37.63970683,127.0098889
37.62738376,127.03508
37.61940117,127.0184359
37.61940117,127.0184359
37.627659,127.0213878
37.627659,127.0213878
37.627659,127.0213878
37.618187,127.024216
37.627014,127.013689
37.627014,127.013689
37.65109867,127.0119981
37.65109867,127.0119981
37.64486786,127.0071339
37.64486786,127.0071339
37.622849,127.012291
37.622604,127.012764
37.629353,127.02404
37.62654675,127.0242421
37.628056,127.021149
37.62537,127.024941
37.631313,127.026301
37.63436731,127.0242
37.62724506,127.028168
37.62529838,127.030335
37.637932,127.0281977
37.627167,127.037125
37.62674,127.021088
37.615665,127.031235
37.612972,127.0339328
37.615585,127.037331
37.62365,127.0264252
37.61734544,127.026283
37.61343549,127.0246547
37.612953,127.0227835
37.615372,127.026978
37.633293,127.0157973
37.63306069,127.0144333
37.637425,127.023865
37.63784863,127.0246809
37.66251,127.010445
37.643696,127.014969
37.62091894,127.0148614
37.62091894,127.0148614
37.62091894,127.0148614
37.62651769,127.0253568
37.62425278,127.032074
37.6165683,127.0350626
37.616867,127.025131
37.619457,127.0227537
37.6247425,127.0166157
37.6247425,127.0166157
37.6247425,127.0166157
37.63686022,127.0288046
37.63278708,127.0314721
37.62757575,127.0429749
37.632061,127.0145464
37.63088385,127.0148951
37.64256757,127.0168372
37.647888,127.0221278
37.64294106,127.024338
37.63952532,127.0201494
37.64471232,127.0136469
37.64132101,127.013649
37.63714025,127.015236
37.66115357,127.0125936
37.62509933,127.0334082
37.625073,127.0334082
37.62509933,127.0334082
37.651745,127.011864
37.652107,127.012238
37.653198,127.011093
37.653172,127.011131
37.653698,127.012169
37.652947,127.012222
37.638348,127.028122
37.635708,127.024933
37.633701,127.034668
37.63089287,127.0386809
37.635315,127.037743
37.618263,127.024178
37.627621,127.0228942
37.642323,127.026909
37.630501,127.017319
37.633106,127.020676
37.627415,127.044395
37.627415,127.044395
37.622799,127.011711
37.622955,127.012764
37.625511,127.016396
37.625511,127.016396
37.62126081,127.0184635
37.621929,127.0194197
37.621929,127.0194197
37.621929,127.0194197
37.62618782,127.0156101
37.62618782,127.0156101
37.62474308,127.0117175
37.62474308,127.0117175
37.62474308,127.0117175
37.625973,127.0131088
37.625973,127.0131088
37.625973,127.0131088
37.62055791,127.0192562
37.627689,127.016937
37.63419052,127.0252054
37.626534,127.0228329
37.626534,127.0228329
37.625351,127.0244185
37.625732,127.0322349
37.628491,127.0232504
37.62866088,127.0302514
37.62598314,127.0302957
37.62672698,127.024101
37.619553,127.0295319
37.62041812,127.0322734
37.612591,127.0329269
37.6142628,127.0313963
37.6142628,127.0313963
37.61991395,127.0308505
37.61607347,127.0385691
37.619206,127.035065
37.615643,127.0257971
37.61841563,127.0270486
37.62114422,127.025291
37.62279843,127.0252831
37.617622,127.023025
37.619175,127.0242715
37.61893252,127.0193283
37.61893252,127.0193283
37.640415,127.0293407
37.63570374,127.027153
37.6384019,127.031967
37.638248,127.033691
37.62965315,127.038567
37.62690052,127.0360734
37.63447695,127.0328505
37.63344679,127.0307473
37.62951454,127.013359
37.63351035,127.0201161
37.63106379,127.016823
37.62755792,127.0100142
37.647171,127.0244256
37.64327395,127.016785
37.646042,127.0171371
37.64715476,127.0207135
37.64486548,127.0247829
37.63982,127.0244368
37.637753,127.0215674
37.636799,127.0199266
37.64562826,127.0117716
37.66134112,127.0111793
37.6611323,127.0086632
37.66014087,127.0125935
37.66014087,127.0125935
37.65811903,127.0128742
37.637672,127.014221
37.63608419,127.016029
37.64190818,127.0158445
37.64349799,127.0118383
37.640781,127.0114708
37.64932882,127.014799
37.64932882,127.014778
37.644821,127.006836
37.643604,127.005966
37.63804476,127.0158527
37.62551877,127.0281069
37.62999,127.022812
37.624611,127.0234758
37.634293,127.0260664
37.638813,127.029511
37.628361,127.036705
37.62705809,127.0392091
37.62705809,127.0392091
37.62244,127.0170275
37.62244,127.0170275
37.62244,127.0170275
37.62309933,127.014889
37.62788809,127.0207308
37.62369043,127.014404
37.62369043,127.014404
37.62369043,127.014404
37.627789,127.019341
37.627789,127.019341
37.627789,127.019341
37.62349955,127.0133485
37.62349955,127.0133485
37.62349955,127.0133485
37.62476089,127.013687
37.62661679,127.0148126
37.62661679,127.0148126
37.62661679,127.0148126
37.61136123,127.0328222
37.617992,127.031006
37.61311,127.033051
37.62283247,127.0333347
37.613125,127.0352649
37.620525,127.0314171
37.62308509,127.0320933
37.62230913,127.0210283
37.61991857,127.026604
37.616356,127.0267987
37.614605,127.0263269
37.63126232,127.0144692
37.647049,127.0231973
37.647575,127.0216337
37.6419636,127.0279635
37.64135,127.0220715
37.64590878,127.0140142
37.65614413,127.0124341
37.644497,127.0112764
37.63969195,127.014412
37.63489492,127.0157886
37.62453264,127.046598
37.646477,127.015747
37.624622,127.014458
37.624111,127.017105
37.622341,127.032349
37.62758933,127.0302701
37.633556,127.025208
37.63849796,127.008492
37.63072764,127.0226665
37.630776,127.0226665
37.63072764,127.0226665
37.63072764,127.0226665
37.63072764,127.0226665
37.63072764,127.0226665
37.63072764,127.022636
37.63072764,127.0226665
37.62485127,127.0110152
37.62485127,127.0110152
37.62485127,127.011025
37.62485127,127.0110152
37.662029,127.008087
37.661591,127.007149
37.62645838,127.013443
37.62440793,127.011505
37.62687896,127.0208937
37.62687896,127.0208937
37.62687896,127.0208937
37.62216963,127.013892
37.62216963,127.013892
37.629116,127.019844
37.629116,127.019844
37.629116,127.019844
37.620747,127.0124404
37.62863055,127.020441
37.620411,127.0181507
37.62047519,127.0181507
37.62507081,127.0139061
37.63058304,127.0248869
37.631184,127.0251364
37.63222607,127.0265868
37.62944822,127.022896
37.63392719,127.0263201
37.62728904,127.0248722
37.62563801,127.0267974
37.62726791,127.0224117
37.62638142,127.021912
37.615852,127.0326792
37.613434,127.0309611
37.62202635,127.028903
37.61594147,127.034126
37.62442583,127.0318175
37.61430162,127.034363
37.624237,127.0324019
37.610645,127.0319113
37.62297396,127.0298459
37.61664975,127.026856
37.61545294,127.028053
37.62101158,127.021751
37.62238394,127.0254551
