위도,경도
37.485537,127.0225
37.494168,127.022908
37.482186,127.005639
37.48589,127.005422
37.491627,127.011474
37.490644,127.007047
37.490304,127.007101
37.490898,127.005578
37.490624,127.004811
37.490254,127.004806
37.498332,127.021293
37.498842,127.021261
37.501791,127.021299
37.514153,127.014111
37.514398,127.014676
37.50909,127.004009
37.509391,127.003265
37.517016,127.015422
37.512039,127.016654
37.513274,127.018308
37.50893,127.020131
37.503771,127.01507
37.505277,126.995409
37.501715,127.010746
37.494202,127.003045
37.495025,127.002776
37.498275,127.000342
37.495929,126.999521
37.493209,126.988611
37.483158,126.997462
37.48376,126.990261
37.482747,126.985184
37.480078,126.992269
37.480693,126.984955
37.475588,126.993636
37.481158,126.999589
37.4786,126.991619
37.478799,127.041046
37.47403,127.033648
37.473549,127.024276
37.483268,127.039222
37.457695,127.019956
37.457914,127.020434
37.458019,127.020013
37.47382,127.041155
37.472841,127.028928
37.472766,127.026631
37.463097,127.025246
37.471947,127.042203
37.471499,127.042755
37.466831,127.037983
37.467928,127.037801
37.470393,127.036791
37.472404,127.03664
37.472501,127.034733
37.471848,127.03417
37.471545,127.033
37.471435,127.034823
37.470763,127.034474
37.471593,127.035971
37.470878,127.036199
37.469903,127.036054
37.471661,127.046417
37.471266,127.046787
37.471587,127.048881
37.475629,127.041494
37.46813,127.04391
37.473767,127.04578
37.470223,127.044699
37.469239,127.031459
37.467563,127.030009
37.447789,127.05805
37.45611,127.062929
37.486679,126.996426
37.482328,126.985229
37.481582,126.990788
37.486322,126.98784
37.486646,126.987189
37.486881,126.988746
37.487563,126.989731
37.488928,126.98925
37.490746,126.990829
37.491124,126.988199
37.489943,126.985485
37.487757,126.990007
37.488165,126.98763
37.487716,126.986492
37.489676,126.991305
37.48974,126.988415
37.491912,126.989997
37.491407,126.9889
37.490224,126.98955
37.489204,126.990207
37.488746,126.989066
37.490902,126.98769
37.488092,126.991013
37.486354,126.985302
37.485024,127.024624
37.487809,127.018044
37.494359,127.019612
37.484191,127.022463
37.489949,127.022168
37.486624,127.023816
37.488512,127.023873
37.492286,127.021783
37.486903,127.02096
37.489298,127.020891
37.487762,127.016243
37.491982,127.015996
37.492351,127.015199
37.488798,127.020406
37.492753,127.020195
37.485437,127.02232
37.494817,127.020742
37.492417,127.018898
37.488922,127.019125
37.485443,127.021
37.493096,127.014601
37.493255,127.016081
37.493205,127.017437
37.491091,127.019596
37.491729,127.018249
37.491417,127.020482
37.489301,127.017851
37.487094,127.018724
37.487527,127.021657
37.484053,127.023845
37.493863,127.01795
37.485579,127.031471
37.486985,127.026773
37.487366,127.030689
37.488445,127.030128
37.486037,127.026476
37.486824,127.031049
37.484422,127.028572
37.485037,127.026644
37.486516,127.031939
37.486065,127.032194
37.487097,127.029927
37.485168,127.030826
37.488043,127.03093
37.494467,127.028397
37.496066,127.027676
37.484907,127.031832
37.481638,127.00657
37.483225,127.013099
37.484803,127.008297
37.48665,127.006095
37.488816,127.012259
37.483206,127.013813
37.481966,127.007262
37.486914,127.007345
37.488243,127.008547
37.489249,127.011254
37.483868,127.012768
37.484399,127.009545
37.485006,127.005861
37.485337,127.002727
37.487511,127.006194
37.482147,127.010547
37.480736,127.011578
37.482129,127.009027
37.489881,127.006857
37.488742,127.006807
37.491581,127.011643
37.490512,127.013588
37.479153,127.008493
37.490496,127.009113
37.480857,127.00905
37.490041,127.011039
37.487794,127.005344
37.487696,127.010505
37.489964,127.012568
