위도,경도
37.5381487,127.1160749
37.536698,127.118098
37.5384592,127.1224271
37.534559,127.121416
37.526222,127.1154777
37.5329033,127.113737
37.5337172,127.1126887
37.5348472,127.112154
37.5255375,127.1159443
37.5277929,127.114624
37.529255,127.1102661
37.5315869,127.1190466
37.5307258,127.119231
37.528844,127.117311
37.5273621,127.1160597
37.497779,127.144888
37.4933192,127.1410776
37.494503,127.1472344
37.491707,127.1474852
37.490251,127.1483997
37.4907183,127.1489824
37.491275,127.1476322
37.491131,127.147993
37.497759,127.1485666
37.495896,127.1511169
37.4965882,127.153964
37.4942363,127.154988
37.49525,127.1552606
37.491844,127.1552227
37.4918815,127.1563897
37.497166,127.1555245
37.502299,127.14462
37.4989232,127.146429
37.4994929,127.1483694
37.5009543,127.1487271
37.499866,127.150848
37.4975163,127.1501606
37.497777,127.151883
37.4975279,127.1530307
37.4986,127.1502723
37.4992777,127.1526581
37.5104683,127.1202834
37.511926,127.1211801
37.50994,127.1253346
37.5075903,127.1214947
37.5141777,127.1120649
37.5139788,127.1116261
37.5109353,127.1120174
37.5098839,127.117525
37.5146784,127.1181628
37.5128563,127.1188652
37.5154451,127.1343502
37.509467,127.1276745
37.5055534,127.1303079
37.5068715,127.1332322
37.507226,127.1346871
37.503674,127.1404398
37.5093202,127.105911
37.506966,127.1080702
37.508163,127.107163
37.5094502,127.1075716
37.508597,127.1085343
37.5093693,127.1099852
37.510159,127.1090118
37.510696,127.1080029
37.5042144,127.1116593
37.505917,127.1118806
37.506867,127.113502
37.507655,127.1111817
37.508077,127.114839
37.502346,127.1143056
37.5024296,127.112482
37.5021665,127.1158874
37.500289,127.1130494
37.5043767,127.0989458
37.5041653,127.1005284
37.505635,127.1024269
37.5068232,127.103824
37.500535,127.098605
37.50018354,127.1000845
37.50217668,127.099956
37.5024657,127.101045
37.5013774,127.1065854
37.497868,127.098641
37.5039596,127.1061927
37.506217,127.0907609
37.503768,127.0881193
37.5007155,127.0901015
37.4989497,127.0923588
37.501645,127.093843
37.504569,127.0929521
37.50328,127.0965
37.4999088,127.0908917
37.502841,127.1233078
37.4991253,127.1180461
37.4899909,127.122342
37.4935769,127.1222028
37.4930061,127.125533
37.4955077,127.1248412
37.4963934,127.1265464
37.4973529,127.125954
37.4947873,127.1314969
37.4970002,127.1314927
37.4905417,127.125928
37.4895878,127.1241243
37.490078,127.1244426
37.4866304,127.1242267
37.487529,127.1224989
37.4908536,127.1152677
37.4898421,127.1108785
37.4804416,127.1257688
37.481336,127.127639
37.489519,127.1349962
37.4880389,127.135137
37.49130395,127.1355063
37.4790559,127.1306671
37.4821,127.1335388
37.5114269,127.082261
37.5104467,127.0827397
37.5084731,127.086777
37.507502,127.085907
37.505455,127.0831017
37.5046121,127.0846785
37.50483,127.0774712
37.52293007,127.1065132
37.5091964,127.0727415
37.5378642,127.1174305
37.5336362,127.117641
37.528952,127.1155752
37.5261388,127.1137028
37.4960757,127.1447033
37.498539,127.142132
37.4964931,127.140801
37.492237,127.145012
37.4938311,127.1455612
37.4928331,127.1533789
37.4928933,127.1548551
37.497486,127.1512528
37.5004435,127.1441276
37.496351,127.148994
37.499101,127.1547744
37.5086244,127.1185474
37.5110852,127.119667
37.509764,127.1189097
37.5138022,127.1104281
37.5122513,127.1119554
37.5144236,127.1190346
37.5159807,127.114554
37.503012,127.135089
37.501471,127.1353138
37.5076539,127.131867
37.508758,127.130788
37.5022247,127.1332339
37.50663393,127.112914
37.5083192,127.109596
37.5063086,127.1133672
